arm,h,obs_index,date,placebo_score_date,block,units,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,kept,n_pairs_shared,spread_gen,spread_pla,delta,n_flagged_unadjusted,ic_genuine,ic_placebo,cost_drag,delta_net
W,60,10,2021-09-13,2021-03-23,0,cs_sigma,143,137,True,137,0.6489694415735551,0.2720660743054639,0.37690336726809115,68,,,,
W,60,11,2021-09-20,2021-03-30,0,cs_sigma,143,137,True,137,0.7064382991479001,0.11122022721503161,0.5952180719328686,53,,,,
W,60,12,2021-09-27,2021-04-07,1,cs_sigma,143,137,True,137,0.8403170398197127,0.42086062078268327,0.41945641903702946,57,,,,
W,60,13,2021-10-04,2021-04-14,1,cs_sigma,143,138,True,138,0.9580573911794871,0.12931356372480166,0.8287438274546854,81,,,,
W,60,14,2021-10-11,2021-04-21,1,cs_sigma,143,138,True,138,0.5630711770556331,-0.5798550926292381,1.1429262696848712,75,,,,
W,60,15,2021-10-18,2021-04-28,1,cs_sigma,143,139,True,139,0.5038615698507793,-0.7631467800235534,1.2670083498743328,65,,,,
W,60,16,2021-10-25,2021-05-05,1,cs_sigma,143,139,True,139,0.11765128011377732,-0.8650507942665024,0.9827020743802798,75,,,,
W,60,17,2021-11-01,2021-05-12,1,cs_sigma,143,139,True,139,-0.05151878564300043,-0.8561326815491135,0.8046138959061131,76,,,,
W,60,18,2021-11-08,2021-05-19,1,cs_sigma,143,139,True,139,-0.03904457475168586,-0.8116827057717892,0.7726381310201034,73,,,,
W,60,19,2021-11-15,2021-05-26,1,cs_sigma,143,139,True,139,-0.26105074887426916,-0.5306612853283452,0.26961053645407607,68,,,,
W,60,20,2021-11-22,2021-06-03,1,cs_sigma,143,139,True,139,-0.21730265078935496,-0.5087493108897229,0.2914466601003679,69,,,,
W,60,21,2021-11-30,2021-06-10,1,cs_sigma,143,139,True,139,0.15010974943533753,-0.4113328868223658,0.5614426362577033,70,,,,
W,60,22,2021-12-07,2021-06-17,1,cs_sigma,143,140,True,140,0.5129197019654853,-0.3870743822905846,0.8999940842560699,77,,,,
W,60,23,2021-12-14,2021-06-24,1,cs_sigma,143,140,True,140,0.36996851001093445,-0.3492250234883222,0.7191935334992566,99,,,,
W,60,24,2021-12-21,2021-07-01,2,cs_sigma,143,140,True,140,0.15946878098872963,-0.15689064900036928,0.31635942998909894,60,,,,
W,60,25,2021-12-29,2021-07-09,2,cs_sigma,143,140,True,140,0.2244198152572917,-0.18539612389998586,0.40981593915727754,41,,,,
W,60,26,2022-01-05,2021-07-16,2,cs_sigma,143,140,True,140,0.3392153513174271,0.24264651645804933,0.09656883485937776,65,,,,
W,60,27,2022-01-12,2021-07-23,2,cs_sigma,143,142,True,142,0.32675328766310685,0.1532851236305858,0.17346816403252105,82,,,,
W,60,28,2022-01-20,2021-07-30,2,cs_sigma,143,142,True,142,0.5644481776209884,0.5987305836273221,-0.0342824060063337,78,,,,
W,60,29,2022-01-27,2021-08-06,2,cs_sigma,143,142,True,142,0.4081192282294968,0.4553502844315895,-0.04723105620209267,88,,,,
W,60,30,2022-02-03,2021-08-13,2,cs_sigma,143,143,True,143,0.5216571913984851,0.3656073082579546,0.15604988314053048,55,,,,
W,60,31,2022-02-10,2021-08-20,2,cs_sigma,143,143,True,143,0.58824956661652,0.2258264777801216,0.36242308883639834,52,,,,
W,60,32,2022-02-17,2021-08-27,2,cs_sigma,143,143,True,143,0.8749923536441938,0.40780422463660926,0.46718812900758455,52,,,,
W,60,33,2022-02-25,2021-09-03,2,cs_sigma,143,143,True,143,0.41170101393399966,0.4362999625903194,-0.02459894865631973,55,,,,
W,60,34,2022-03-04,2021-09-13,2,cs_sigma,143,143,True,143,0.23324053456273364,0.21043892590683255,0.022801608655901084,70,,,,
W,60,35,2022-03-11,2021-09-20,2,cs_sigma,143,143,True,143,0.4676626571054368,0.3636896762799043,0.10397298082553252,60,,,,
W,60,36,2022-03-18,2021-09-27,3,cs_sigma,143,143,True,143,-0.15934483565359867,-0.2014539307492174,0.04210909509561875,50,,,,
W,60,37,2022-03-25,2021-10-04,3,cs_sigma,143,143,True,143,-0.09257107063364031,-0.2938353567364797,0.2012642861028394,47,,,,
W,60,38,2022-04-01,2021-10-11,3,cs_sigma,143,143,True,143,0.026356018790241707,-0.29949227128283473,0.3258482900730764,55,,,,
W,60,39,2022-04-08,2021-10-18,3,cs_sigma,143,143,True,143,0.1561125573675768,-0.2691675351502042,0.425280092517781,54,,,,
W,60,40,2022-04-18,2021-10-25,3,cs_sigma,143,143,True,143,-0.14981440940624138,-0.19175839203150885,0.04194398262526747,72,,,,
W,60,41,2022-04-25,2021-11-01,3,cs_sigma,143,143,True,143,0.04225415333831617,0.10848584669376134,-0.06623169335544517,70,,,,
W,60,42,2022-05-02,2021-11-08,3,cs_sigma,143,143,True,143,0.31609695205874677,-0.07775079088749998,0.39384774294624675,59,,,,
W,60,43,2022-05-09,2021-11-15,3,cs_sigma,143,143,True,143,0.8577395815983528,0.30172975895944065,0.5560098226389122,45,,,,
W,60,44,2022-05-16,2021-11-22,3,cs_sigma,143,143,True,143,0.7837744077845611,0.09037487418744698,0.6933995335971141,58,,,,
W,60,45,2022-05-23,2021-11-30,3,cs_sigma,143,143,True,143,0.9399335721545912,0.37077131011796316,0.569162262036628,52,,,,
W,60,46,2022-05-31,2021-12-07,3,cs_sigma,143,143,True,143,0.4871707963112094,0.30661370130516674,0.18055709500604267,55,,,,
W,60,47,2022-06-07,2021-12-14,3,cs_sigma,143,143,True,143,0.40061812241457423,-0.15230263422132412,0.5529207566358983,66,,,,
W,60,48,2022-06-14,2021-12-21,4,cs_sigma,143,143,True,143,0.9015686944680265,-0.003220969275757761,0.9047896637437842,49,,,,
W,60,49,2022-06-22,2021-12-29,4,cs_sigma,143,143,True,143,0.8715829412049534,0.5301473313331514,0.341435609871802,57,,,,
W,60,50,2022-06-29,2022-01-05,4,cs_sigma,143,143,True,143,0.856765686469036,0.469066286313063,0.38769940015597293,54,,,,
W,60,51,2022-07-07,2022-01-12,4,cs_sigma,143,143,True,143,0.6214075384779667,0.4108785876111873,0.21052895086677942,56,,,,
W,60,52,2022-07-14,2022-01-20,4,cs_sigma,143,143,True,143,0.6877012062553396,0.5085313540587064,0.17916985219663317,87,,,,
W,60,53,2022-07-21,2022-01-27,4,cs_sigma,143,143,True,143,0.3503644779300177,-0.24341527751875755,0.5937797554487753,106,,,,
W,60,54,2022-07-28,2022-02-03,4,cs_sigma,143,143,True,143,0.9095343375458171,0.20326121788228935,0.7062731196635278,100,,,,
W,60,55,2022-08-04,2022-02-10,4,cs_sigma,143,143,True,143,0.37319394771156345,0.4758422162758106,-0.10264826856424714,87,,,,
W,60,56,2022-08-11,2022-02-17,4,cs_sigma,143,143,True,143,0.09819087226375703,0.30149371600705266,-0.20330284374329563,89,,,,
W,60,57,2022-08-18,2022-02-25,4,cs_sigma,143,143,True,143,0.5465468698238424,0.3053503102949178,0.24119655952892455,86,,,,
W,60,58,2022-08-25,2022-03-04,4,cs_sigma,143,143,True,143,0.38456486974701687,-0.32341971055174,0.7079845802987569,90,,,,
W,60,59,2022-09-01,2022-03-11,4,cs_sigma,143,143,True,143,0.2983439399341846,-0.19013052401589642,0.48847446395008104,123,,,,
W,60,60,2022-09-09,2022-03-18,5,cs_sigma,143,143,True,143,0.3194246481309595,-0.09469965578225369,0.4141243039132132,88,,,,
W,60,61,2022-09-16,2022-03-25,5,cs_sigma,143,143,True,143,0.612298418057627,0.3491781595148496,0.2631202585427774,59,,,,
W,60,62,2022-09-23,2022-04-01,5,cs_sigma,143,143,True,143,0.4147049929087818,-0.32489386068708825,0.7395988535958701,89,,,,
W,60,63,2022-09-30,2022-04-08,5,cs_sigma,143,143,True,143,0.31325053424684157,-0.22979944679272685,0.5430499810395684,82,,,,
W,60,64,2022-10-07,2022-04-18,5,cs_sigma,143,143,True,143,0.48719194590572057,-0.5277531788788159,1.0149451247845365,94,,,,
W,60,65,2022-10-14,2022-04-25,5,cs_sigma,143,143,True,143,0.6632652514764208,-0.44943585034694317,1.112701101823364,55,,,,
W,60,66,2022-10-21,2022-05-02,5,cs_sigma,143,143,True,143,0.2855457721531265,0.00023233901772058002,0.2853134331354059,44,,,,
W,60,67,2022-10-28,2022-05-09,5,cs_sigma,143,143,True,143,0.38379184805049754,-0.4905930100977627,0.8743848581482603,46,,,,
W,60,68,2022-11-04,2022-05-16,5,cs_sigma,143,143,True,143,0.7048830771262846,0.2605124011426704,0.44437067598361424,64,,,,
W,60,69,2022-11-11,2022-05-23,5,cs_sigma,143,143,True,143,0.4442107724295715,-0.24849337053508047,0.692704142964652,52,,,,
W,60,70,2022-11-18,2022-05-31,5,cs_sigma,143,143,True,143,0.5907336404791551,0.320247199568564,0.2704864409105911,64,,,,
W,60,71,2022-11-28,2022-06-07,5,cs_sigma,143,143,True,143,0.49352279198658333,0.3481697941946646,0.14535299779191874,47,,,,
W,60,72,2022-12-05,2022-06-14,6,cs_sigma,143,143,True,143,0.48119377575049976,0.3192298509179292,0.16196392483257055,60,,,,
W,60,73,2022-12-12,2022-06-22,6,cs_sigma,143,143,True,143,0.3466050327495064,0.3534898474402652,-0.0068848146907588,61,,,,
W,60,74,2022-12-19,2022-06-29,6,cs_sigma,143,143,True,143,0.902358784210037,0.2625027013791363,0.6398560828309008,49,,,,
W,60,75,2022-12-27,2022-07-07,6,cs_sigma,143,143,True,143,0.705698100240807,0.15817594617933228,0.5475221540614748,59,,,,
W,60,76,2023-01-04,2022-07-14,6,cs_sigma,143,143,True,143,0.6017974384906954,-0.08744004612594367,0.6892374846166391,61,,,,
W,60,77,2023-01-11,2022-07-21,6,cs_sigma,143,143,True,143,0.4711143770836622,0.32159755399608075,0.14951682308758146,67,,,,
W,60,78,2023-01-19,2022-07-28,6,cs_sigma,143,143,True,143,0.7474878116588785,0.351969364275684,0.39551844738319447,63,,,,
W,60,79,2023-01-26,2022-08-04,6,cs_sigma,143,143,True,143,0.491989933603571,0.49476449043641774,-0.0027745568328467196,64,,,,
W,60,80,2023-02-02,2022-08-11,6,cs_sigma,143,143,True,143,0.3350436153687919,0.06836075204319565,0.26668286332559626,122,,,,
W,60,81,2023-02-09,2022-08-18,6,cs_sigma,143,143,True,143,1.1284066248237192,0.35210032078975884,0.7763063040339604,92,,,,
W,60,82,2023-02-16,2022-08-25,6,cs_sigma,143,143,True,143,1.262021422609784,0.37079172285494566,0.8912296997548382,64,,,,
W,60,83,2023-02-24,2022-09-01,6,cs_sigma,143,143,True,143,1.2332770354949192,0.043279487182930315,1.189997548311989,95,,,,
W,60,84,2023-03-03,2022-09-09,7,cs_sigma,143,143,True,143,1.1875894410181158,0.4831430569035415,0.7044463841145743,75,,,,
W,60,85,2023-03-10,2022-09-16,7,cs_sigma,143,143,True,143,0.9151054687756855,0.5787714924575527,0.3363339763181329,80,,,,
W,60,86,2023-03-17,2022-09-23,7,cs_sigma,143,143,True,143,1.2033340879190455,0.8936758398074798,0.3096582481115657,62,,,,
W,60,87,2023-03-24,2022-09-30,7,cs_sigma,143,143,True,143,1.4357495883008469,0.5406986852639931,0.8950509030368538,78,,,,
W,60,88,2023-03-31,2022-10-07,7,cs_sigma,143,143,True,143,1.127810427795884,0.5874514705622674,0.5403589572336166,66,,,,
W,60,89,2023-04-10,2022-10-14,7,cs_sigma,143,143,True,143,1.2301527809926598,1.0185488807749767,0.21160390021768305,63,,,,
W,60,90,2023-04-17,2022-10-21,7,cs_sigma,143,143,True,143,1.3276573367250868,0.8935242248966342,0.4341331118284526,83,,,,
W,60,91,2023-04-24,2022-10-28,7,cs_sigma,143,143,True,143,1.1927525682152083,1.2532282637186167,-0.06047569550340848,95,,,,
W,60,92,2023-05-01,2022-11-04,7,cs_sigma,143,143,True,143,1.0879989686185765,0.6888627870528566,0.39913618156571984,97,,,,
W,60,93,2023-05-08,2022-11-11,7,cs_sigma,143,143,True,143,0.9988590520791738,1.1919839555260514,-0.1931249034468776,73,,,,
W,60,94,2023-05-15,2022-11-18,7,cs_sigma,143,143,True,143,1.3652772104086934,0.8626546505776564,0.502622559831037,57,,,,
W,60,95,2023-05-22,2022-11-28,7,cs_sigma,143,143,True,143,1.1366615698740838,0.41632467594111444,0.7203368939329694,84,,,,
W,60,96,2023-05-30,2022-12-05,8,cs_sigma,143,143,True,143,0.6917288055672793,0.025794437069302803,0.6659343684979765,82,,,,
W,60,97,2023-06-06,2022-12-12,8,cs_sigma,143,143,True,143,0.9254160917592108,0.07032753434017151,0.8550885574190393,70,,,,
W,60,98,2023-06-13,2022-12-19,8,cs_sigma,143,143,True,143,0.8332957601613046,-0.33330418214159874,1.1665999423029034,71,,,,
W,60,99,2023-06-21,2022-12-27,8,cs_sigma,143,143,True,143,1.1808674390952447,-0.19662774472174513,1.3774951838169898,54,,,,
W,60,100,2023-06-28,2023-01-04,8,cs_sigma,143,143,True,143,1.0108234311354227,-0.30947780534722547,1.3203012364826483,57,,,,
W,60,101,2023-07-06,2023-01-11,8,cs_sigma,143,143,True,143,1.1482955009996243,-0.16954903500914253,1.3178445360087667,69,,,,
W,60,102,2023-07-13,2023-01-19,8,cs_sigma,143,143,True,143,0.7926956612711875,-0.33361847380756604,1.1263141350787536,61,,,,
W,60,103,2023-07-20,2023-01-26,8,cs_sigma,143,143,True,143,0.6250315902693799,-0.28962700024862154,0.9146585905180015,48,,,,
W,60,104,2023-07-27,2023-02-02,8,cs_sigma,143,143,True,143,0.4730273079050459,0.25705854313561244,0.21596876476943344,36,,,,
W,60,105,2023-08-03,2023-02-09,8,cs_sigma,143,143,True,143,0.19051980447998013,0.4126696944256928,-0.22214988994571266,52,,,,
W,60,106,2023-08-10,2023-02-16,8,cs_sigma,143,143,True,143,0.9273866413580995,0.4979117502633306,0.42947489109476883,58,,,,
W,60,107,2023-08-17,2023-02-24,8,cs_sigma,143,143,True,143,0.9198216802415005,1.1025655338728613,-0.1827438536313608,77,,,,
W,60,108,2023-08-24,2023-03-03,9,cs_sigma,143,143,True,143,0.8050590864324867,1.1479521762615292,-0.34289308982904254,97,,,,
W,60,109,2023-08-31,2023-03-10,9,cs_sigma,143,143,True,143,0.9237827147025162,0.677383663171618,0.24639905153089814,84,,,,
W,60,110,2023-09-08,2023-03-17,9,cs_sigma,143,143,True,143,0.9449021812751935,0.3926640719511877,0.5522381093240059,62,,,,
W,60,111,2023-09-15,2023-03-24,9,cs_sigma,143,143,True,143,1.0800258207491873,0.3860444615075012,0.6939813592416861,91,,,,
W,60,112,2023-09-22,2023-03-31,9,cs_sigma,143,143,True,143,1.1149173575253963,0.6590418177061823,0.455875539819214,83,,,,
W,60,113,2023-09-29,2023-04-10,9,cs_sigma,143,143,True,143,1.4757298372941812,0.5510486837310219,0.9246811535631593,86,,,,
W,60,114,2023-10-06,2023-04-17,9,cs_sigma,143,143,True,143,1.0869976205077545,0.3343929735243885,0.752604646983366,53,,,,
W,60,115,2023-10-13,2023-04-24,9,cs_sigma,143,143,True,143,1.0885659244763057,0.9825080769631279,0.10605784751317782,67,,,,
W,60,116,2023-10-20,2023-05-01,9,cs_sigma,143,143,True,143,0.9259264290933396,1.0873179956669943,-0.16139156657365472,53,,,,
W,60,117,2023-10-27,2023-05-08,9,cs_sigma,143,143,True,143,0.9730834578410625,1.3028892457652201,-0.3298057879241576,83,,,,
W,60,118,2023-11-03,2023-05-15,9,cs_sigma,143,143,True,143,0.531495761330484,1.1129559274705834,-0.5814601661400993,81,,,,
W,60,119,2023-11-10,2023-05-22,9,cs_sigma,143,143,True,143,0.6700027556540433,1.3261070858464135,-0.6561043301923701,101,,,,
W,60,120,2023-11-17,2023-05-30,10,cs_sigma,143,143,True,143,0.5214626709943635,1.3968624824452673,-0.8753998114509038,81,,,,
W,60,121,2023-11-27,2023-06-06,10,cs_sigma,143,143,True,143,0.288583341788487,1.138743340576781,-0.8501599987882941,81,,,,
W,60,122,2023-12-04,2023-06-13,10,cs_sigma,143,143,True,143,0.8652276093737392,1.0870573887374169,-0.22182977936367765,89,,,,
W,60,123,2023-12-11,2023-06-21,10,cs_sigma,143,143,True,143,1.0865240333457045,1.0268909747978552,0.05963305854784928,58,,,,
W,60,124,2023-12-18,2023-06-28,10,cs_sigma,143,143,True,143,0.8509898253101826,0.8846088034685503,-0.033618978158367674,68,,,,
W,60,125,2023-12-26,2023-07-06,10,cs_sigma,143,143,True,143,1.105317269227452,0.9277048451979489,0.17761242402950306,56,,,,
W,60,126,2024-01-03,2023-07-13,10,cs_sigma,143,143,True,143,1.0047239878267535,0.9370230400895119,0.06770094773724167,70,,,,
W,60,127,2024-01-10,2023-07-20,10,cs_sigma,143,143,True,143,1.033275426263057,0.7619076892682907,0.27136773699476635,48,,,,
W,60,128,2024-01-18,2023-07-27,10,cs_sigma,143,143,True,143,1.0917434003380784,0.6663746536284413,0.4253687467096371,52,,,,
W,60,129,2024-01-25,2023-08-03,10,cs_sigma,143,143,True,143,0.8963484846701767,0.28855327166564537,0.6077952130045313,59,,,,
W,60,130,2024-02-01,2023-08-10,10,cs_sigma,143,143,True,143,1.0123756803650719,0.5967718145153722,0.41560386584969966,68,,,,
W,60,131,2024-02-08,2023-08-17,10,cs_sigma,143,143,True,143,0.9591817853958682,0.6642350875379035,0.2949466978579647,68,,,,
W,60,132,2024-02-15,2023-08-24,11,cs_sigma,143,143,True,143,0.26989514517403557,0.1079343545967563,0.16196079057727927,49,,,,
W,60,133,2024-02-23,2023-08-31,11,cs_sigma,143,143,True,143,0.6781803396766741,0.5623321664241104,0.11584817325256369,55,,,,
W,60,134,2024-03-01,2023-09-08,11,cs_sigma,143,143,True,143,0.645884263993167,0.25183488382258296,0.39404938017058405,73,,,,
W,60,135,2024-03-08,2023-09-15,11,cs_sigma,143,143,True,143,0.5662891654256206,0.3748426676288583,0.19144649779676226,72,,,,
W,60,136,2024-03-15,2023-09-22,11,cs_sigma,143,143,True,143,1.0684644229736757,0.23065562862676633,0.8378087943469094,76,,,,
W,60,137,2024-03-22,2023-09-29,11,cs_sigma,143,143,True,143,0.7662409182564386,0.09242473125405251,0.6738161870023861,75,,,,
W,60,138,2024-04-01,2023-10-06,11,cs_sigma,143,143,True,143,0.6476791221059981,0.08714479806584483,0.5605343240401532,54,,,,
W,60,139,2024-04-08,2023-10-13,11,cs_sigma,143,143,True,143,0.5351018792975802,0.23212397040985988,0.30297790888772036,64,,,,
W,60,140,2024-04-15,2023-10-20,11,cs_sigma,143,143,True,143,1.0327773990038687,0.5646146038599682,0.46816279514390047,59,,,,
W,60,141,2024-04-22,2023-10-27,11,cs_sigma,143,143,True,143,0.9259410599543486,0.5487379806265844,0.3772030793277642,62,,,,
W,60,142,2024-04-29,2023-11-03,11,cs_sigma,143,143,True,143,0.5852863391347994,0.2680092654454299,0.3172770736893695,49,,,,
W,60,143,2024-05-06,2023-11-10,11,cs_sigma,143,143,True,143,0.2616614009907686,-0.017881383305331743,0.27954278429610036,44,,,,
W,60,144,2024-05-13,2023-11-17,12,cs_sigma,143,143,True,143,0.3871768443238232,0.1733045564172499,0.2138722879065733,51,,,,
W,60,145,2024-05-20,2023-11-27,12,cs_sigma,143,143,True,143,-0.09720952726918484,0.052862988784334236,-0.15007251605351907,59,,,,
W,60,146,2024-05-28,2023-12-04,12,cs_sigma,143,143,True,143,0.15286128735438823,-0.298698810541234,0.45156009789562224,63,,,,
W,60,147,2024-06-04,2023-12-11,12,cs_sigma,143,143,True,143,0.6464218213815512,-0.5648707315378368,1.211292552919388,60,,,,
W,60,148,2024-06-11,2023-12-18,12,cs_sigma,143,143,True,143,0.3429385656327705,-0.8104035762128649,1.1533421418456353,75,,,,
W,60,149,2024-06-18,2023-12-26,12,cs_sigma,143,143,True,143,0.22493512437635313,-1.0004138641492135,1.2253489885255666,55,,,,
W,60,150,2024-06-26,2024-01-03,12,cs_sigma,143,143,True,143,0.21002053550264874,-0.165652936400236,0.37567347190288475,76,,,,
W,60,151,2024-07-03,2024-01-10,12,cs_sigma,143,143,True,143,0.0869070702008458,-0.5557635709729394,0.6426706411737851,74,,,,
W,60,152,2024-07-11,2024-01-18,12,cs_sigma,143,143,True,143,0.1542518704350571,-0.6706898359734237,0.8249417064084807,66,,,,
W,60,153,2024-07-18,2024-01-25,12,cs_sigma,143,143,True,143,0.42833517546055394,-0.2790619615281435,0.7073971369886974,81,,,,
W,60,154,2024-07-25,2024-02-01,12,cs_sigma,143,143,True,143,0.7156724212673659,0.32281748547977995,0.3928549357875859,107,,,,
W,60,155,2024-08-01,2024-02-08,12,cs_sigma,143,143,True,143,0.5928583678158621,0.4850868610838053,0.10777150673205682,93,,,,
W,60,156,2024-08-08,2024-02-15,13,cs_sigma,143,143,True,143,1.0282265050867954,1.0262804284213898,0.0019460766654055828,83,,,,
W,60,157,2024-08-15,2024-02-23,13,cs_sigma,143,143,True,143,0.9760109836217834,1.003265188710057,-0.027254205088273586,80,,,,
W,60,158,2024-08-22,2024-03-01,13,cs_sigma,143,143,True,143,0.9241366864118566,0.923446943219752,0.0006897431921046859,62,,,,
W,60,159,2024-08-29,2024-03-08,13,cs_sigma,143,143,True,143,0.9635939109561469,1.2270967638750592,-0.2635028529189123,85,,,,
