date,gmm_dom,gmm_max,gmm_bear_p,hurst,hurst_regime,src,vol20,final
2019-07-05,BULL_CALM,0.9948403122051507,1.491933374745015e-11,0.7682277685654026,MOMENTUM,hurst_momentum_bull,0.0868824385422271,BULL_CALM
2019-07-08,BULL_CALM,0.9997384047126348,1.2283283720796342e-19,0.782731709499773,MOMENTUM,hurst_momentum_bull,0.08620711066228483,BULL_CALM
2019-07-09,BULL_CALM,0.9999213323596884,3.520488368888112e-22,0.7930401724915151,MOMENTUM,hurst_momentum_bull,0.08547533476574956,BULL_CALM
2019-07-10,BULL_CALM,0.9999995085422482,2.29863181402915e-32,0.8080473203535222,MOMENTUM,hurst_momentum_bull,0.0860384053758848,BULL_CALM
2019-07-11,BULL_CALM,0.9999999951275396,2.3226140123556353e-43,0.8105717642210997,MOMENTUM,hurst_momentum_bull,0.08509475208007392,BULL_CALM
2019-07-12,BULL_CALM,0.9999999714082722,9.224839040263847e-39,0.8030433187028202,MOMENTUM,hurst_momentum_bull,0.08522688159736531,BULL_CALM
2019-07-15,BULL_CALM,0.9999996736454518,2.406036186370415e-33,0.7872820590845103,MOMENTUM,hurst_momentum_bull,0.08470776193164783,BULL_CALM
2019-07-16,BULL_CALM,0.9980919931659746,2.800621342183561e-13,0.7815810498357407,MOMENTUM,hurst_momentum_bull,0.08654817074996676,BULL_CALM
2019-07-17,BULL_CALM,0.9718691875771139,1.5545572489274688e-07,0.7715456965827433,MOMENTUM,hurst_momentum_bull,0.08526228325269582,BULL_CALM
2019-07-18,BULL_CALM,0.9227516313175061,2.1087911575767392e-05,0.7742251526720568,MOMENTUM,hurst_momentum_bull,0.08569895855864242,BULL_CALM
2019-07-19,BULL_CALM,0.9300937924399777,3.2122498609580223e-07,0.7561525855298263,MOMENTUM,hurst_momentum_bull,0.08238880066682666,BULL_CALM
2019-07-22,BULL_CALM,0.995256988018754,1.462311171692195e-12,0.7338828220676448,MOMENTUM,hurst_momentum_bull,0.07898638477900652,BULL_CALM
2019-07-23,BULL_CALM,0.9959993368443488,1.1032123857473426e-11,0.7108832707815408,MOMENTUM,hurst_momentum_bull,0.08186256606352933,BULL_CALM
2019-07-24,BULL_CALM,0.9989769188844598,1.0302582322031048e-14,0.7121312208307767,MOMENTUM,hurst_momentum_bull,0.07183075572210094,BULL_CALM
2019-07-25,BULL_CALM,0.9904181258282208,1.572380200351559e-10,0.7043609672949614,MOMENTUM,hurst_momentum_bull,0.07497754389108081,BULL_CALM
2019-07-26,BULL_CALM,0.9856510460747497,9.77629851569592e-09,0.6989439949182585,MOMENTUM,hurst_momentum_bull,0.07686100051690406,BULL_CALM
2019-07-29,BULL_CALM,0.9791631404956408,8.374445202969513e-08,0.6983150394017487,MOMENTUM,hurst_momentum_bull,0.07679753181419033,BULL_CALM
2019-07-30,BULL_CALM,0.9818748746135166,8.293448195840696e-08,0.6911577265348218,MOMENTUM,hurst_momentum_bull,0.07235710569614069,BULL_CALM
2019-07-31,BULL_CALM,0.9479700938585339,1.9453489920033137e-06,0.7139712274040443,MOMENTUM,hurst_momentum_bull,0.08318632296099629,BULL_CALM
2019-08-01,BULL_CALM,0.6803267650058492,3.0486840685109552e-05,0.7207702166396366,MOMENTUM,hurst_momentum_bull,0.08350602970906619,BULL_CALM
2019-08-02,BULL_CALM,0.7617393857627568,6.147222631122665e-10,0.7017731382242419,MOMENTUM,hurst_momentum_bull,0.08700630193439943,BULL_CALM
2019-08-05,BULL_VOLATILE,0.9999745380133872,2.4786925223575126e-05,0.7027211741519096,MOMENTUM,hard_bear,0.13464607281057991,BEAR
2019-08-06,BULL_VOLATILE,0.9999372246935904,4.483137339674649e-05,0.7135049860060388,MOMENTUM,hard_bear,0.14613398026684432,BEAR
2019-08-07,BULL_VOLATILE,0.9990277990204991,0.0009629952615048588,0.719923881357037,MOMENTUM,hard_bear,0.1444704120089082,BEAR
2019-08-08,BULL_VOLATILE,0.9981688960060732,0.0009663381029912416,0.753291612594531,MOMENTUM,hard_bear,0.16284621691560675,BEAR
2019-08-09,BULL_VOLATILE,0.9990775851083744,0.0008912950148229007,0.7569123687318631,MOMENTUM,hard_bear,0.16282427218447226,BEAR
2019-08-12,BULL_VOLATILE,0.9997395204088536,0.00026020971661607075,0.831845639852058,MOMENTUM,hurst_momentum_bull,0.16698280401196303,BULL_CALM
2019-08-13,BULL_VOLATILE,0.999989388488458,9.957141196790599e-08,0.8298822885199654,MOMENTUM,hurst_momentum_bull,0.17822613637104837,BULL_CALM
2019-08-14,BULL_VOLATILE,0.9999996382477071,3.6160022904873816e-07,0.8363085654683724,MOMENTUM,hard_bear,0.20420983396317735,BEAR
